original_shape,float_type,index_type,block_shape,metric,error
36×256×256,float64,int16,4×8×8,mean,-7.7179937441052e-10
36×256×256,float64,int16,4×8×8,variance,-1.7118597789300694e-09
36×256×256,float64,int16,4×8×8,norm_2,2.5307771522875555e-06
71×256×256,float64,int16,4×8×8,mean,0.001324674042319715
71×256×256,float64,int16,4×8×8,variance,0.00013598827315367337
71×256×256,float64,int16,4×8×8,norm_2,8.06946059128677e-06
38×256×256,float64,int16,4×8×8,mean,0.003269719679698295
38×256×256,float64,int16,4×8×8,variance,0.0002013348342696005
38×256×256,float64,int16,4×8×8,norm_2,-6.78292312272788e-06
53×256×256,float64,int16,4×8×8,mean,0.005200046646041859
53×256×256,float64,int16,4×8×8,variance,0.0004024389778071562
53×256×256,float64,int16,4×8×8,norm_2,-1.5792027795669128e-05
57×256×256,float64,int16,4×8×8,mean,0.0043057049690750915
57×256×256,float64,int16,4×8×8,variance,0.00045281063633488897
57×256×256,float64,int16,4×8×8,norm_2,3.704809029159151e-05
51×256×256,float64,int16,4×8×8,mean,0.002099734407680229
51×256×256,float64,int16,4×8×8,variance,0.00024165645765864344
51×256×256,float64,int16,4×8×8,norm_2,-5.772352551502991e-07
53×256×256,float64,int16,4×8×8,mean,0.00427466147084099
53×256×256,float64,int16,4×8×8,variance,0.00033537534907759903
53×256×256,float64,int16,4×8×8,norm_2,-1.6870093674015152e-05
60×256×256,float64,int16,4×8×8,mean,-1.0822761520312696e-08
60×256×256,float64,int16,4×8×8,variance,-3.421950729720624e-09
60×256×256,float64,int16,4×8×8,norm_2,-2.1191116047702963e-05
58×256×256,float64,int16,4×8×8,mean,0.0030939752611944676
58×256×256,float64,int16,4×8×8,variance,0.0003567743099405843
58×256×256,float64,int16,4×8×8,norm_2,7.34343700514728e-07
56×256×256,float64,int16,4×8×8,mean,-3.2102952796098094e-09
56×256×256,float64,int16,4×8×8,variance,-6.868890699285313e-10
56×256×256,float64,int16,4×8×8,norm_2,-1.8937553249998018e-06
52×256×256,float64,int16,4×8×8,mean,3.111842172831558e-10
52×256×256,float64,int16,4×8×8,variance,-1.855910303910635e-09
52×256×256,float64,int16,4×8×8,norm_2,-2.1773848743578128e-05
58×256×256,float64,int16,4×8×8,mean,0.003893402687773606
58×256×256,float64,int16,4×8×8,variance,0.0004563465123052085
58×256×256,float64,int16,4×8×8,norm_2,-4.212166174966114e-06
49×256×256,float64,int16,4×8×8,mean,0.007133762212607739
49×256×256,float64,int16,4×8×8,variance,0.00023995555685881256
49×256×256,float64,int16,4×8×8,norm_2,8.286484103336988e-07
60×256×256,float64,int16,4×8×8,mean,-1.0703905817255333e-10
60×256×256,float64,int16,4×8×8,variance,-1.742811252952725e-09
60×256×256,float64,int16,4×8×8,norm_2,-3.0334718758240342e-05
36×256×256,float64,int16,4×8×8,mean,-1.440428123999915e-09
36×256×256,float64,int16,4×8×8,variance,3.5239181850332812e-09
36×256×256,float64,int16,4×8×8,norm_2,1.3278104034952776e-05
38×256×256,float64,int16,4×8×8,mean,0.0033116973465496663
38×256×256,float64,int16,4×8×8,variance,0.0001912249328744368
38×256×256,float64,int16,4×8×8,norm_2,2.1974073263208993e-06
34×256×256,float64,int16,4×8×8,mean,0.0032016007698552965
34×256×256,float64,int16,4×8×8,variance,0.0003416960147613942
34×256×256,float64,int16,4×8×8,norm_2,-1.3235036249170662e-06
32×256×256,float64,int16,4×8×8,mean,-9.875139705961544e-09
32×256×256,float64,int16,4×8×8,variance,-1.8884627594334402e-09
32×256×256,float64,int16,4×8×8,norm_2,-7.129556081508781e-06
36×256×256,float64,int16,4×8×8,mean,8.595991418669513e-10
36×256×256,float64,int16,4×8×8,variance,9.314214937522491e-10
36×256×256,float64,int16,4×8×8,norm_2,8.782716747646191e-06
36×256×256,float64,int16,4×8×8,mean,1.3154511438462357e-09
36×256×256,float64,int16,4×8×8,variance,1.3627196879598125e-09
36×256×256,float64,int16,4×8×8,norm_2,1.547767166698577e-05
35×256×256,float64,int16,4×8×8,mean,0.002236350558462996
35×256×256,float64,int16,4×8×8,variance,0.00014068310126801736
35×256×256,float64,int16,4×8×8,norm_2,-1.1545285303782293e-05
36×256×256,float64,int16,4×8×8,mean,2.8761276554822857e-09
36×256×256,float64,int16,4×8×8,variance,-2.2291034938032306e-09
36×256×256,float64,int16,4×8×8,norm_2,-1.987200820963153e-05
36×256×256,float64,int16,4×8×8,mean,-7.687518538412874e-10
36×256×256,float64,int16,4×8×8,variance,3.858271506104738e-09
36×256×256,float64,int16,4×8×8,norm_2,1.732319464053944e-05
42×256×256,float64,int16,4×8×8,mean,0.0022369340297450566
42×256×256,float64,int16,4×8×8,variance,0.0001132721442540308
42×256×256,float64,int16,4×8×8,norm_2,5.955003842927908e-06
40×256×256,float64,int16,4×8×8,mean,-8.897840617083652e-09
40×256×256,float64,int16,4×8×8,variance,4.936416601875049e-09
40×256×256,float64,int16,4×8×8,norm_2,2.2271174088928092e-05
37×256×256,float64,int16,4×8×8,mean,0.004869174648272717
37×256×256,float64,int16,4×8×8,variance,0.0004603566744056792
37×256×256,float64,int16,4×8×8,norm_2,-3.3824309753072157e-06
37×256×256,float64,int16,4×8×8,mean,0.007029585548100528
37×256×256,float64,int16,4×8×8,variance,0.0004526195216948293
37×256×256,float64,int16,4×8×8,norm_2,1.3226398635879377e-05
37×256×256,float64,int16,4×8×8,mean,0.004692054124487359
37×256×256,float64,int16,4×8×8,variance,0.00026873828964384117
37×256×256,float64,int16,4×8×8,norm_2,8.021962543125483e-06
36×256×256,float64,int16,4×8×8,mean,7.567150586695881e-10
36×256×256,float64,int16,4×8×8,variance,1.5401056315672568e-09
36×256×256,float64,int16,4×8×8,norm_2,3.995035825710147e-06
36×256×256,float64,int16,4×8×8,mean,2.293520123819448e-09
36×256×256,float64,int16,4×8×8,variance,-7.431059673851381e-10
36×256×256,float64,int16,4×8×8,norm_2,-1.4484712892226526e-05
37×256×256,float64,int16,4×8×8,mean,0.00573455651827591
37×256×256,float64,int16,4×8×8,variance,0.0005063630234374179
37×256×256,float64,int16,4×8×8,norm_2,4.528025016270476e-06
36×256×256,float64,int16,4×8×8,mean,3.347433913392095e-09
36×256×256,float64,int16,4×8×8,variance,2.8217640030137048e-09
36×256×256,float64,int16,4×8×8,norm_2,1.5219243607589306e-05
38×256×256,float64,int16,4×8×8,mean,0.0033701704126260917
38×256×256,float64,int16,4×8×8,variance,0.0002249431083379081
38×256×256,float64,int16,4×8×8,norm_2,-5.743351209730463e-06
38×256×256,float64,int16,4×8×8,mean,0.0032927301503544726
38×256×256,float64,int16,4×8×8,variance,0.00019966498291102731
38×256×256,float64,int16,4×8×8,norm_2,-1.4845108267991236e-05
35×256×256,float64,int16,4×8×8,mean,0.0017957951983718357
35×256×256,float64,int16,4×8×8,variance,8.962702193307699e-05
35×256×256,float64,int16,4×8×8,norm_2,-1.7333125754248613e-05
56×256×256,float64,int16,4×8×8,mean,2.6777566969338196e-09
56×256×256,float64,int16,4×8×8,variance,4.264135232412425e-09
56×256×256,float64,int16,4×8×8,norm_2,2.1046642132205307e-05
23×256×256,float64,int16,4×8×8,mean,0.007350491209871385
23×256×256,float64,int16,4×8×8,variance,0.00040736325239447424
23×256×256,float64,int16,4×8×8,norm_2,-0.00010450214426782622
31×256×256,float64,int16,4×8×8,mean,0.003697649388890459
31×256×256,float64,int16,4×8×8,variance,0.0006416647372218948
31×256×256,float64,int16,4×8×8,norm_2,6.47003162157489e-07
36×256×256,float64,int16,4×8×8,mean,-5.55578083538677e-11
36×256×256,float64,int16,4×8×8,variance,-9.857197332679979e-10
36×256×256,float64,int16,4×8×8,norm_2,1.1042983487641322e-06
24×256×256,float64,int16,4×8×8,mean,-8.564645381792246e-10
24×256×256,float64,int16,4×8×8,variance,-1.4155537055027256e-09
24×256×256,float64,int16,4×8×8,norm_2,6.082555444208992e-06
51×256×256,float64,int16,4×8×8,mean,0.0017321574641985943
51×256×256,float64,int16,4×8×8,variance,0.00022717647817976222
51×256×256,float64,int16,4×8×8,norm_2,2.003787375315369e-05
26×256×256,float64,int16,4×8×8,mean,0.009531440719287743
26×256×256,float64,int16,4×8×8,variance,0.00010549279113907656
26×256×256,float64,int16,4×8×8,norm_2,-3.9845506307756295e-06
36×256×256,float64,int16,4×8×8,mean,-3.870477945089323e-09
36×256×256,float64,int16,4×8×8,variance,9.931095485901653e-11
36×256×256,float64,int16,4×8×8,norm_2,-3.241814752641403e-06
48×256×256,float64,int16,4×8×8,mean,-1.8363859738412813e-09
48×256×256,float64,int16,4×8×8,variance,1.1173612937676047e-09
48×256×256,float64,int16,4×8×8,norm_2,1.1872231141296652e-05
60×256×256,float64,int16,4×8×8,mean,2.3068200127873695e-09
60×256×256,float64,int16,4×8×8,variance,-2.2245790279318278e-11
60×256×256,float64,int16,4×8×8,norm_2,-2.169621041048231e-06
48×256×256,float64,int16,4×8×8,mean,-4.154873334272224e-09
48×256×256,float64,int16,4×8×8,variance,-4.987730423122727e-09
48×256×256,float64,int16,4×8×8,norm_2,-4.501054337424648e-05
26×256×256,float64,int16,4×8×8,mean,0.009616795367529268
26×256×256,float64,int16,4×8×8,variance,0.00042797255117618324
26×256×256,float64,int16,4×8×8,norm_2,-5.0355808355107e-05
27×256×256,float64,int16,4×8×8,mean,0.005280060944056669
27×256×256,float64,int16,4×8×8,variance,-2.545921630429937e-05
27×256×256,float64,int16,4×8×8,norm_2,-1.4895782555868209e-05
51×256×256,float64,int16,4×8×8,mean,0.0013528009271240038
51×256×256,float64,int16,4×8×8,variance,0.00019322601236908786
51×256×256,float64,int16,4×8×8,norm_2,1.1943002675707248e-05
48×256×256,float64,int16,4×8×8,mean,-1.5363661037826049e-10
48×256×256,float64,int16,4×8×8,variance,6.787173982558681e-10
48×256×256,float64,int16,4×8×8,norm_2,1.5911927278011717e-06
60×256×256,float64,int16,4×8×8,mean,-2.4126208114649828e-09
60×256×256,float64,int16,4×8×8,variance,2.0872019217132998e-09
60×256×256,float64,int16,4×8×8,norm_2,-1.4945331599847123e-05
50×256×256,float64,int16,4×8×8,mean,0.004117529146927909
50×256×256,float64,int16,4×8×8,variance,0.00011276748992363611
50×256×256,float64,int16,4×8×8,norm_2,1.0082098640395998e-05
36×256×256,float64,int16,4×8×8,mean,-2.3242491264952037e-11
36×256×256,float64,int16,4×8×8,variance,2.005611565714105e-09
36×256×256,float64,int16,4×8×8,norm_2,8.048996221532434e-06
73×256×256,float64,int16,4×8×8,mean,0.0030852201895943676
73×256×256,float64,int16,4×8×8,variance,0.0005894589734607089
73×256×256,float64,int16,4×8×8,norm_2,1.269467475140118e-06
32×256×256,float64,int16,4×8×8,mean,-2.5805581699289704e-09
32×256×256,float64,int16,4×8×8,variance,5.530182926177796e-09
32×256×256,float64,int16,4×8×8,norm_2,2.5146532124153964e-05
32×256×256,float64,int16,4×8×8,mean,-6.2261878708280705e-09
32×256×256,float64,int16,4×8×8,variance,1.9748279470044316e-09
32×256×256,float64,int16,4×8×8,norm_2,4.362379968370078e-06
20×256×256,float64,int16,4×8×8,mean,-3.0148397112128578e-09
20×256×256,float64,int16,4×8×8,variance,1.0328443350582361e-08
20×256×256,float64,int16,4×8×8,norm_2,2.9678586258796713e-05
32×256×256,float64,int16,4×8×8,mean,-3.7826647231176125e-09
32×256×256,float64,int16,4×8×8,variance,-4.202406238967837e-09
32×256×256,float64,int16,4×8×8,norm_2,-2.3917724632838144e-05
28×256×256,float64,int16,4×8×8,mean,9.370540010600337e-09
28×256×256,float64,int16,4×8×8,variance,5.04378427565455e-09
28×256×256,float64,int16,4×8×8,norm_2,2.8835811292537983e-05
30×256×256,float64,int16,4×8×8,mean,0.006458649489172713
30×256×256,float64,int16,4×8×8,variance,0.0005540776390549999
30×256×256,float64,int16,4×8×8,norm_2,-9.382611352748427e-06
21×256×256,float64,int16,4×8×8,mean,0.010898902985485279
21×256×256,float64,int16,4×8×8,variance,0.0014902534986503749
21×256×256,float64,int16,4×8×8,norm_2,-1.7757935438567074e-05
25×256×256,float64,int16,4×8×8,mean,0.009165636750550071
25×256×256,float64,int16,4×8×8,variance,0.0013110830414889973
25×256×256,float64,int16,4×8×8,norm_2,-5.547994987864513e-05
20×256×256,float64,int16,4×8×8,mean,-1.0716024526069567e-08
20×256×256,float64,int16,4×8×8,variance,-3.6067844821907613e-09
20×256×256,float64,int16,4×8×8,norm_2,-1.5166739416372366e-05
24×256×256,float64,int16,4×8×8,mean,1.2002526750265474e-09
24×256×256,float64,int16,4×8×8,variance,7.796677952559561e-09
24×256×256,float64,int16,4×8×8,norm_2,2.5213975646920517e-05
20×256×256,float64,int16,4×8×8,mean,-6.363779322948737e-09
20×256×256,float64,int16,4×8×8,variance,-3.1988133322724543e-09
20×256×256,float64,int16,4×8×8,norm_2,-5.357945269679476e-06
21×256×256,float64,int16,4×8×8,mean,0.012643314945226913
21×256×256,float64,int16,4×8×8,variance,0.0017726965732942912
21×256×256,float64,int16,4×8×8,norm_2,3.085969950689105e-05
21×256×256,float64,int16,4×8×8,mean,0.014460465580189083
21×256×256,float64,int16,4×8×8,variance,0.002338150943971006
21×256×256,float64,int16,4×8×8,norm_2,-1.3577073332271539e-07
21×256×256,float64,int16,4×8×8,mean,0.0131619868932423
21×256×256,float64,int16,4×8×8,variance,0.001181997673266294
21×256×256,float64,int16,4×8×8,norm_2,2.580884114422588e-06
32×256×256,float64,int16,4×8×8,mean,-4.770542294529889e-09
32×256×256,float64,int16,4×8×8,variance,1.3479304582231233e-09
32×256×256,float64,int16,4×8×8,norm_2,9.513218543588664e-06
22×256×256,float64,int16,4×8×8,mean,0.0036623297803316593
22×256×256,float64,int16,4×8×8,variance,0.00028156208262705533
22×256×256,float64,int16,4×8×8,norm_2,1.3937536408548112e-05
20×256×256,float64,int16,4×8×8,mean,-2.2878219596567106e-09
20×256×256,float64,int16,4×8×8,variance,5.884374203179998e-10
20×256×256,float64,int16,4×8×8,norm_2,5.177298675107522e-06
30×256×256,float64,int16,4×8×8,mean,0.005186509372735071
30×256×256,float64,int16,4×8×8,variance,0.0005022551295305704
30×256×256,float64,int16,4×8×8,norm_2,2.6816802261464545e-05
28×256×256,float64,int16,4×8×8,mean,3.126112327334063e-09
28×256×256,float64,int16,4×8×8,variance,1.3562493593466396e-09
28×256×256,float64,int16,4×8×8,norm_2,1.3706166100746486e-05
80×256×256,float64,int16,4×8×8,mean,-1.4535992548525556e-10
80×256×256,float64,int16,4×8×8,variance,-5.171554972455139e-10
80×256×256,float64,int16,4×8×8,norm_2,-8.624769350262795e-06
32×256×256,float64,int16,4×8×8,mean,-1.0888218798799087e-09
32×256×256,float64,int16,4×8×8,variance,-5.178466176702923e-09
32×256×256,float64,int16,4×8×8,norm_2,-2.2430285298469244e-05
20×256×256,float64,int16,4×8×8,mean,-6.301958982435352e-09
20×256×256,float64,int16,4×8×8,variance,-1.0966723102551201e-09
20×256×256,float64,int16,4×8×8,norm_2,-1.6862951071061616e-05
20×256×256,float64,int16,4×8×8,mean,-1.1273878192108455e-08
20×256×256,float64,int16,4×8×8,variance,-9.064315700801906e-09
20×256×256,float64,int16,4×8×8,norm_2,-3.5650194547542924e-05
32×256×256,float64,int16,4×8×8,mean,-6.539625146961825e-09
32×256×256,float64,int16,4×8×8,variance,-3.1791738963615757e-09
32×256×256,float64,int16,4×8×8,norm_2,-1.3398465029013096e-05
22×256×256,float64,int16,4×8×8,mean,0.00885653284157191
22×256×256,float64,int16,4×8×8,variance,0.0010916923801231604
22×256×256,float64,int16,4×8×8,norm_2,6.311646643553104e-06
20×256×256,float64,int16,4×8×8,mean,-4.4265319604219755e-09
20×256×256,float64,int16,4×8×8,variance,-3.078446345061714e-09
20×256×256,float64,int16,4×8×8,norm_2,-1.6689042666939713e-05
22×256×256,float64,int16,4×8×8,mean,0.006158626925687707
22×256×256,float64,int16,4×8×8,variance,0.0005113992377119535
22×256×256,float64,int16,4×8×8,norm_2,-2.31132989085836e-05
21×256×256,float64,int16,4×8×8,mean,0.013987847636368123
21×256×256,float64,int16,4×8×8,variance,0.002209054808273419
21×256×256,float64,int16,4×8×8,norm_2,-7.659894637868092e-05
22×256×256,float64,int16,4×8×8,mean,0.007891983018367313
22×256×256,float64,int16,4×8×8,variance,0.0009020416959514659
22×256×256,float64,int16,4×8×8,norm_2,-2.546805325209789e-05
23×256×256,float64,int16,4×8×8,mean,0.0037123935980561407
23×256×256,float64,int16,4×8×8,variance,0.0004423821292647151
23×256×256,float64,int16,4×8×8,norm_2,3.8094441379143973e-07
